configName      CASE152
iniFile         omnet_CASE9.ini
processID       11768
runID           CASE152-0-20220325-13:47:32-11768
totalRun        1
currentRun      0
currentConfig   CASE152
sim timeStep    100 ms
startDateTime   2022-03-25 13:47:32.030
endDateTime     2022-03-25 13:47:41.030
duration        0 hour, 0 minute, 9 second


timeStep    vehId          fromState                     toState                       commandSent    receiverId     senderPltId    receiverPltId    maneuverStartEnd 
45.06       veh1           state_platoonLeader           state_sendMergeAccept         -              -              -              -                -                
45.06       veh1           state_sendMergeAccept         state_waitForMergeDone        MERGE_ACCEPT   veh1.4         veh1           veh1.4           -                

45.08       veh1.4         state_waitForMergeReply       state_mergeAccepted           -              -              -              -                Merge_Start      
45.08       veh1.4         state_mergeAccepted           state_waitForCatchup          -              -              -              -                -                

47.28       veh1.4         state_waitForCatchup          state_notifyFollowers         -              -              -              -                -                
47.28       veh1.4         state_notifyFollowers         state_waitForAllAcks          CHANGE_PL      multicast      veh1.4         veh1             -                

47.34       veh1.5         state_platoonFollower         state_platoonFollower         ACK            veh1.4         veh1           veh1.4           -                

47.34       veh1.6         state_platoonFollower         state_platoonFollower         ACK            veh1.4         veh1           veh1.4           -                

47.43       veh1.4         state_waitForAllAcks          state_sendMergeDone           -              -              -              -                -                
47.43       veh1.4         state_sendMergeDone           state_platoonFollower         MERGE_DONE     veh1           veh1           veh1             Merge_End        

47.44       veh1           state_waitForMergeDone        state_mergeDone               -              -              -              -                -                
47.44       veh1           state_mergeDone               state_platoonLeader           CHANGE_Tg      multicast      veh1           veh1             -                

85.00       veh1           state_platoonLeader           state_sendVoteLeader          -              -              -              -                -                
85.00       veh1           state_sendVoteLeader          state_waitForVoteReply        VOTE_LEADER    multicast      veh1           veh1             LLeave_Start     

85.01       veh1.1         state_platoonFollower         state_platoonFollower         ELECTED_LEADER veh1           veh1           veh1             -                

85.11       veh1           state_waitForVoteReply        state_sendSplitReq            -              -              -              -                -                
85.11       veh1           state_sendSplitReq            state_waitForSplitReply       SPLIT_REQ      veh1.1         veh1           veh1             -                

85.18       veh1.1         state_platoonFollower         state_waitForCHANGEPL         SPLIT_ACCEPT   veh1           veh1           veh1             -                

85.28       veh1           state_waitForSplitReply       state_makeItFreeAgent         -              -              -              -                Split_Start      
85.28       veh1           state_makeItFreeAgent         state_waitForAck              CHANGE_PL      veh1.1         veh1           veh1             -                

85.33       veh1.1         state_waitForCHANGEPL         state_sendingACK              -              -              -              -                -                
85.33       veh1.1         state_sendingACK              state_waitForSplitDone        ACK            veh1           veh1.1         veh1.1           -                

85.41       veh1           state_waitForAck              state_changePL                -              -              -              -                -                
85.41       veh1           state_changePL                state_waitForAllAcks2         CHANGE_PL      veh1.2         veh1           veh1             -                
85.41       veh1           state_changePL                state_waitForAllAcks2         CHANGE_PL      veh1.3         veh1           veh1             -                
85.41       veh1           state_changePL                state_waitForAllAcks2         CHANGE_PL      veh1.4         veh1           veh1             -                
85.41       veh1           state_changePL                state_waitForAllAcks2         CHANGE_PL      veh1.5         veh1           veh1             -                
85.41       veh1           state_changePL                state_waitForAllAcks2         CHANGE_PL      veh1.6         veh1           veh1             -                

85.43       veh1.2         state_platoonFollower         state_platoonFollower         ACK            veh1           veh1.1         veh1             -                

85.46       veh1.3         state_platoonFollower         state_platoonFollower         ACK            veh1           veh1.1         veh1             -                

85.46       veh1.4         state_platoonFollower         state_platoonFollower         ACK            veh1           veh1.1         veh1             -                

85.49       veh1.6         state_platoonFollower         state_platoonFollower         ACK            veh1           veh1.1         veh1             -                

85.50       veh1.5         state_platoonFollower         state_platoonFollower         ACK            veh1           veh1.1         veh1             -                

85.57       veh1           state_waitForAllAcks2         state_splitDone               -              -              -              -                -                
85.57       veh1           state_splitDone               state_splitCompleted          CHANGE_Tg      multicast      veh1           veh1             -                
85.57       veh1           state_splitDone               state_splitCompleted          SPLIT_DONE     veh1.1         veh1           veh1             -                

85.58       veh1.1         state_waitForSplitDone        state_waitForGap              -              -              -              -                -                

90.18       veh1.1         state_waitForGap              state_platoonLeader           GAP_CREATED    veh1           veh1.1         veh1             Split_End        

90.21       veh1           state_splitCompleted          state_idle                    -              -              -              -                LLeave_End       

90.23       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
90.23       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

90.36       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
90.36       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

90.46       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
90.46       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

90.56       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
90.56       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

90.66       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
90.66       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

90.76       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
90.76       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

90.86       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
90.86       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

90.96       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
90.96       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

91.06       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
91.06       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

91.16       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
91.16       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

91.26       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
91.26       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

91.36       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
91.36       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

91.46       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
91.46       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

91.56       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
91.56       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

91.66       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
91.66       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

91.76       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
91.76       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

91.86       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
91.86       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

91.96       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
91.96       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

92.06       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
92.06       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

92.16       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
92.16       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

92.26       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
92.26       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

92.36       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
92.36       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

92.46       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
92.46       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

92.56       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
92.56       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

92.66       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
92.66       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

92.76       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
92.76       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

92.86       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
92.86       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

92.96       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
92.96       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

93.06       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
93.06       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

93.16       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
93.16       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

93.26       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
93.26       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

93.36       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
93.36       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

93.46       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
93.46       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

93.56       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
93.56       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

93.66       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
93.66       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

93.76       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
93.76       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

93.86       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
93.86       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

93.96       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
93.96       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

94.06       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
94.06       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

94.16       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
94.16       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

94.26       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
94.26       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

94.36       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
94.36       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

94.46       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
94.46       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

94.56       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
94.56       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

94.66       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
94.66       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

94.76       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
94.76       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

94.86       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
94.86       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

94.96       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
94.96       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

95.06       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
95.06       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

95.16       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
95.16       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

95.26       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
95.26       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

95.36       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
95.36       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

95.46       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
95.46       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

95.56       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
95.56       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

95.66       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
95.66       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

95.76       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
95.76       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

95.86       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
95.86       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

95.96       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
95.96       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

96.06       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
96.06       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

96.16       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
96.16       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

96.26       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
96.26       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

96.36       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
96.36       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

96.46       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
96.46       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

96.56       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
96.56       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

96.66       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
96.66       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

96.76       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
96.76       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

96.86       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
96.86       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

96.96       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
96.96       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

97.06       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
97.06       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

97.16       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
97.16       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

97.26       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
97.26       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

97.36       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
97.36       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

97.46       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
97.46       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

97.56       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
97.56       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

97.66       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
97.66       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

97.76       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
97.76       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

97.86       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
97.86       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

97.96       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
97.96       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

98.06       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
98.06       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

98.16       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
98.16       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

98.26       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
98.26       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

98.36       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
98.36       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

98.46       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
98.46       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

98.56       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
98.56       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

98.66       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
98.66       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

98.76       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
98.76       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

98.86       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
98.86       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

98.96       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
98.96       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

99.06       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
99.06       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

99.16       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
99.16       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

99.26       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
99.26       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

99.36       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
99.36       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

99.46       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
99.46       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

99.56       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
99.56       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

99.66       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
99.66       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

99.76       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
99.76       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

99.86       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
99.86       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                

99.96       veh1.1         state_platoonLeader           state_sendMergeReq            -              -              -              -                -                
99.96       veh1.1         state_sendMergeReq            state_platoonLeader           -              -              -              -                -                
